player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Ulmondil-Pagle,1/26/20,23:25:28,1580117128-16,[Core Hound Tooth],18805,item:18805::::::::60,Mainspec (major upgrade),3,HUNTER,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:18725::::::::60:::1::::|h[Peacemaker]|h|r,,1,false,Daggers,One-Hand,,Majordomo Executus
Twigz-Pagle,11/17/19,22:33:46,1574066026-9,[Cenarion Helm],16834,item:16834::::::::60,Mainspec/Need,4,DRUID,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:17740::::::::60:::1::::|h[Soothsayer's Headdress]|h|r,,1,false,Leather,Head,,Garr
Twigz-Pagle,11/17/19,23:07:50,1574068070-14,[Cenarion Gloves],16831,item:16831::::::::60,Minor Upgrade,4,DRUID,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:10787::::::2045:338616960:60:::1::::|h[Atal'ai Gloves of Healing]|h|r,,3,false,Leather,Hands,,Shazzrah
Twigz-Pagle,11/18/19,21:59:29,1574150369-1,[Finkle's Lava Dredger],18803,item:18803::::::::60,Minor Upgrade,3,DRUID,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:18082::::::::60:::1::::|h[Zum'rah's Vexing Cane]|h|r,,3,false,Two-Handed Maces,Two-Hand,,Majordomo Executus
Twigz-Pagle,11/18/19,22:40:48,1574152848-2,[Stormrage Legguards],16901,item:16901::::::::60,Mainspec/Need,4,DRUID,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11823::::::::60:::1::::|h[Luminary Kilt]|h|r,,1,false,Leather,Legs,,Ragnaros
Twigz-Pagle,11/24/19,22:52:30,1574671950-4,[Seal of the Archmagus],17110,item:17110::::::::60,Mainspec/Need,3,DRUID,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:11824::::::::60:::1::::|h[Cyclopean Band]|h|r,|cff0070dd|Hitem:11118::::::437:1695886976:60:::1::::|h[Archaedic Stone of the Falcon]|h|r,1,false,Miscellaneous,Finger,,Baron Geddon
Twigz-Pagle,12/15/19,23:37:05,1576489025-11,[Band of Sulfuras],19138,item:19138::::::::60,Minor Upgrade,3,DRUID,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:11824::::::::60:::1::::|h[Cyclopean Band]|h|r,|cffa335ee|Hitem:17110::::::::60:::::::|h[Seal of the Archmagus]|h|r,2,false,Miscellaneous,Finger,,Ragnaros
Twigz-Pagle,12/16/19,21:18:53,1576567133-2,[Stormrage Cover],16900,item:16900::::::::60,Mainspec/Need,5,DRUID,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:16834::::::::60:::::::|h[Cenarion Helm]|h|r,,1,false,Leather,Head,,Onyxia
Twigz-Pagle,12/22/19,22:04:27,1577088267-0,[Cenarion Spaulders],16836,item:16836::::::::60,Minor Upgrade,3,DRUID,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:15061::::::::60:::::::|h[Living Shoulders]|h|r,,2,false,Leather,Shoulder,,Baron Geddon
Doworkson-Pagle,1/20/20,22:33:32,1579595612-0,[Brutality Blade],18832,item:18832::::::::60,Offline or RCLootCouncil not installed,0,ROGUE,Molten Core-40 Player,Garr,9,409,40,,,NOTHING,false,One-Handed Swords,One-Hand,,Garr
Whysperis-Pagle,12/23/19,21:11:59,1577171519-3,[Mature Black Dragon Sinew],18705,item:18705::::::::60,Mainspec/Need,3,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,i am last. please,Onyxia
Whysperis-Pagle,12/29/19,21:17:18,1577690238-0,[Tome of Tranquilizing Shot],16665,item:16665::::::::60,Mainspec/Need,1,HUNTER,Molten Core-40 Player,Lucifron,9,409,40,,,1,false,Book,,,Lucifron
Whysperis-Pagle,12/29/19,22:14:03,1577693643-14,[Giantstalker's Gloves],16852,item:16852::::::::60,Mainspec/Need,3,HUNTER,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:16676:1887:::::::60:::1::::|h[Beaststalker's Gloves]|h|r,,1,false,Mail,Hands,,Shazzrah
Whysperis-Pagle,12/30/19,21:12:15,1577776335-2,[Dragonstalker's Helm],16939,item:16939::::::::60,Mainspec/Need,3,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff1eff00|Hitem:10123::::::461:1476315904:60:::1::::|h[Ornate Circlet of the Falcon]|h|r,,1,false,Mail,Head,,Onyxia
Whysperis-Pagle,1/05/20,21:40:26,1578296426-7,[Giantstalker's Boots],16849,item:16849::::::::60,Mainspec (major upgrade),3,HUNTER,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:13402:1843:::::::60:::1::::|h[Timmy's Galoshes]|h|r,,1,false,Mail,Feet,,Gehennas
Whysperis-Pagle,1/12/20,22:13:45,1578903225-7,[Giantstalker's Leggings],16847,item:16847::::::::60,Mainspec (major upgrade),3,HUNTER,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:15052:1843:::::::60:::::::|h[Black Dragonscale Leggings]|h|r,,1,false,Mail,Legs,,Magmadar
Whysperis-Pagle,1/19/20,22:07:52,1579507672-16,[Giantstalker's Bracers],16850,item:16850::::::::60,Mainspec (major upgrade),3,HUNTER,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:16681::::::::60:::1::::|h[Beaststalker's Bindings]|h|r,,1,false,Mail,Wrist,,Garr
Whysperis-Pagle,1/19/20,23:10:51,1579511451-30,[Ancient Petrified Leaf],18703,item:18703::::::::60,Mainspec (major upgrade),4,HUNTER,Molten Core-40 Player,Majordomo Executus,9,409,40,,,1,false,Quest,,,Majordomo Executus
Whysperis-Pagle,1/26/20,23:08:08,1580116088-8,[Giantstalker's Epaulets],16848,item:16848::::::::60,Mainspec (major upgrade),3,HUNTER,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:15051::::::::60:::::::|h[Black Dragonscale Shoulders]|h|r,,1,false,Mail,Shoulder,,Sulfuron Harbinger
Regina-Pagle,11/18/19,23:16:01,1574154961-12,[Master's Hat of Arcane Wrath],10250,item:10250::::::1825:1013703552:60,Offspec/Greed,0,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:10041::::::::60:::::::|h[Dreamweave Circlet]|h|r,,2,false,Cloth,Head,,Onyxia
Tatsumaki-Pagle,12/01/19,18:55:45,1575284145-11,[Nightslayer Cover],16821,item:16821::::::::60,Mainspec/Need,4,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:13404:1505:::::::60:::1::::|h[Mask of the Unforgiven]|h|r,,1,false,Leather,Head,,Garr
Tatsumaki-Pagle,12/01/19,19:41:35,1575286895-18,[Nightslayer Bracelets],16825,item:16825::::::::60,Mainspec/Need,3,ROGUE,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:16710:1885:::::::60:::1::::|h[Shadowcraft Bracers]|h|r,,1,false,Leather,Wrist,,Shazzrah
Tatsumaki-Pagle,12/08/19,23:23:01,1575883381-33,[Bloodfang Pants],16909,item:16909::::::::60,Mainspec/Need,4,ROGUE,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15062:1505:::::::60:::::::|h[Devilsaur Leggings]|h|r,,1,false,Leather,Legs,,Ragnaros
Tatsumaki-Pagle,12/15/19,21:35:21,1576481721-6,[Nightslayer Gloves],16826,item:16826::::::::60,Mainspec/Need,5,ROGUE,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:15063:1887:::::::60:::::::|h[Devilsaur Gauntlets]|h|r,,1,false,Leather,Hands,,Gehennas
Tatsumaki-Pagle,12/22/19,22:48:04,1577090884-0,[Nightslayer Shoulder Pads],16823,item:16823::::::::60,Mainspec/Need,3,ROGUE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:13358::::::::60:::1::::|h[Wyrmtongue Shoulders]|h|r,,1,false,Leather,Shoulder,,Sulfuron Harbinger
Tatsumaki-Pagle,12/29/19,21:25:40,1577690740-4,[Nightslayer Pants],16822,item:16822::::::::60,Offspec/Greed,1,ROGUE,Molten Core-40 Player,Magmadar,9,409,40,|cffa335ee|Hitem:16909:1508:::::::60:::::::|h[Bloodfang Pants]|h|r,,3,false,Leather,Legs,,Magmadar
Tatsumaki-Pagle,1/12/20,22:15:35,1578903335-8,[Striker's Mark],17069,item:17069::::::::60,Mainspec (major upgrade),2,ROGUE,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:12651:664:::::::60:::1::::|h[Blackcrow]|h|r,,1,false,Bows,Ranged,,Magmadar
Tatsumaki-Pagle,1/19/20,21:12:25,1579504345-0,[Head of Onyxia],18423,item:18423::::::::60,Mainspec (major upgrade),0,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Grimble-Pagle,12/01/19,18:42:08,1575283328-8,[Flamewaker Legplates],18861,item:18861::::::::60,Offspec/Greed,3,WARRIOR,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:15052:1506:::::::60:::::::|h[Black Dragonscale Leggings]|h|r,,3,false,Plate,Legs,,Gehennas
Grimble-Pagle,12/01/19,20:38:32,1575290312-29,[Legplates of Wrath],16962,item:16962::::::::60,Offspec/Greed,5,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:15052:1506:::::::60:::::::|h[Black Dragonscale Leggings]|h|r,,3,false,Plate,Legs,,Ragnaros
Grimble-Pagle,12/15/19,23:34:16,1576488856-8,[Onslaught Girdle],19137,item:19137::::::::60,Mainspec/Need,1,WARRIOR,Molten Core-40 Player,Ragnaros,9,409,40,|cff0070dd|Hitem:13959::::::::60:::11::::|h[Omokk's Girth Restrainer]|h|r,,1,false,Plate,Waist,,Ragnaros
Grimble-Pagle,1/12/20,22:08:32,1578902912-5,[Gauntlets of Might],16863,item:16863::::::::60,Offspec,2,WARRIOR,Molten Core-40 Player,Lucifron,9,409,40,|cffa335ee|Hitem:14551:927:::::::60:::::::|h[Edgemaster's Handguards]|h|r,,3,false,Plate,Hands,,Lucifron
Grimble-Pagle,1/19/20,21:15:12,1579504512-3,[Eskhandar's Collar],18205,item:18205::::::::60,Offspec,3,WARRIOR,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cffa335ee|Hitem:18404::::::::60:::11::::|h[Onyxia Tooth Pendant]|h|r,,3,false,Miscellaneous,Neck,,Onyxia
Grimble-Pagle,2/02/20,19:10:37,1580728237-0,[Drillborer Disk],17066,item:17066::::::::60,Offspec,1,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:871:1900:::::::60:::1::::|h[Flurry Axe]|h|r,,3,false,Shields,Off Hand,,Garr
Grimble-Pagle,2/02/20,19:13:52,1580728432-1,[Quick Strike Ring],18821,item:18821::::::::60,Mainspec (major upgrade),0,WARRIOR,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:19325::::::::60:::14::::|h[Don Julio's Band]|h|r,|cff0070dd|Hitem:13098::::::::60:::1::::|h[Painweaver Band]|h|r,1,false,Miscellaneous,Finger,,Garr
Dsotm-Pagle,11/17/19,21:39:46,1574062786-0,[Felheart Gloves],16805,item:16805::::::::60,Offspec/Greed,3,WARLOCK,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:18407::::::::60:::::::|h[Felcloth Gloves]|h|r,,2,false,Cloth,Hands,,Lucifron
Dsotm-Pagle,11/24/19,23:25:51,1574673951-12,[Maiden's Circle],13001,item:13001::::::::60,Mainspec/Need,2,WARLOCK,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:12543::::::::60:::11::::|h[Songstone of Ironforge]|h|r,|cff1eff00|Hitem:17768::::::::60:::11::::|h[Woodseed Hoop]|h|r,1,false,Miscellaneous,Finger,,Shazzrah
Dsotm-Pagle,11/25/19,22:01:05,1574755265-9,[Felheart Belt],16806,item:16806::::::::60,Offspec/Greed,2,WARLOCK,Molten Core-40 Player,Onyxia,9,409,40,|cff0070dd|Hitem:11662::::::::60:::1::::|h[Ban'thok Sash]|h|r,,3,false,Cloth,Waist,,Onyxia
Dsotm-Pagle,12/01/19,18:29:34,1575282574-5,[Felheart Pants],16810,item:16810::::::::60,Mainspec/Need,4,WARLOCK,Molten Core-40 Player,Magmadar,9,409,40,|cff1eff00|Hitem:14107::::::::60:::::::|h[Felcloth Pants]|h|r,,1,false,Cloth,Legs,,Magmadar
Dsotm-Pagle,12/08/19,22:22:08,1575879728-18,[Pattern: Felcloth Robe],14506,item:14506::::::::60,Mainspec/Need,1,WARLOCK,Molten Core-40 Player,Shazzrah,9,409,40,,,1,false,Tailoring,,,Shazzrah
Dsotm-Pagle,12/15/19,21:50:31,1576482631-10,[Felheart Horns],16808,item:16808::::::::60,Offspec/Greed,0,WARLOCK,Molten Core-40 Player,Garr,9,409,40,|cffa335ee|Hitem:16929::::::::60:::::::|h[Nemesis Skullcap]|h|r,,3,false,Cloth,Head,,Garr
Dsotm-Pagle,1/05/20,22:50:57,1578300657-4,[Felheart Robes],16809,item:16809::::::::60,Offspec,2,WARLOCK,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:14136:1892:::::::60:::::::|h[Robe of Winter Night]|h|r,,3,false,Cloth,Chest,,Golemagg the Incinerator
Dsotm-Pagle,1/19/20,22:20:03,1579508403-19,[Seal of the Archmagus],17110,item:17110::::::::60,Offspec,2,WARLOCK,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:12543::::::::60:::11::::|h[Songstone of Ironforge]|h|r,|cff0070dd|Hitem:13001::::::::60:::::::|h[Maiden's Circle]|h|r,3,false,Miscellaneous,Finger,,Baron Geddon
Dsotm-Pagle,1/26/20,21:54:31,1580111671-7,[Talisman of Ephemeral Power],18820,item:18820::::::::60,Mainspec (major upgrade),3,WARLOCK,Molten Core-40 Player,Magmadar,9,409,40,|cff0070dd|Hitem:18467::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,1,false,Miscellaneous,Trinket,,Magmadar
Brandonio-Pagle,12/08/19,21:33:41,1575876821-9,[Lawbringer Gauntlets],16860,item:16860::::::::60,Minor Upgrade,4,PALADIN,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:11814::::::::60:::1::::|h[Molten Fists]|h|r,,2,false,Plate,Hands,,Gehennas
Brandonio-Pagle,12/15/19,22:01:44,1576483304-11,[Lawbringer Spaulders],16856,item:16856::::::::60,Minor Upgrade,5,PALADIN,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:15061::::::::60:::::::|h[Living Shoulders]|h|r,,2,false,Plate,Shoulder,,Baron Geddon
Brandonio-Pagle,12/15/19,21:35:07,1576481707-5,[Salamander Scale Pants],18875,item:18875::::::::60,Minor Upgrade,5,PALADIN,Molten Core-40 Player,Gehennas,9,409,40,|cffa335ee|Hitem:16835::::::::60:::::::|h[Cenarion Leggings]|h|r,,2,false,Leather,Legs,,Gehennas
Brandonio-Pagle,12/22/19,21:19:46,1577085586-1,[Lawbringer Boots],16859,item:16859::::::::60,Mainspec/Need,5,PALADIN,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:13101::::::::60:::1::::|h[Wolfrunner Shoes]|h|r,,1,false,Plate,Feet,,Lucifron
Brandonio-Pagle,2/02/20,18:09:51,1580724591-0,[Judgement Crown],16955,item:16955::::::::60,Mainspec (major upgrade),4,PALADIN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:12633::::::::60:::::::|h[Whitesoul Helm]|h|r,,1,false,Plate,Head,,Onyxia
Brandonio-Pagle,2/02/20,18:12:32,1580724752-5,[Ancient Cornerstone Grimoire],17067,item:17067::::::::60,Offspec,0,PALADIN,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18485::::::::60:::1::::|h[Observer's Shield]|h|r,,3,false,Miscellaneous,Held In Off-hand,,Onyxia
Cuddlecuddle-Pagle,1/20/20,22:53:07,1579596787-5,[Nightslayer Belt],16827,item:16827::::::::60,Mainspec/Need,0,ROGUE,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:16713::::::::60:::1::::|h[Shadowcraft Belt]|h|r,,1,false,Leather,Waist,,Baron Geddon
Pudgeball-Pagle,1/27/20,22:30:12,1580200212-0,[Lawbringer Bracers],16857,item:16857::::::::60,Offline or RCLootCouncil not installed,0,PALADIN,Molten Core-40 Player,Unknown,9,409,40,,,NOTHING,false,Plate,Wrist,,Pudgeball-Pagle
Nurology-Pagle,11/17/19,22:48:46,1574066926-12,[Lawbringer Spaulders],16856,item:16856::::::::60,Mainspec/Need,4,PALADIN,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:14548::::::::60:::1::::|h[Royal Cap Spaulders]|h|r,,1,false,Plate,Shoulder,,Baron Geddon
Nurology-Pagle,11/24/19,23:36:54,1574674614-14,[Lawbringer Bracers],16857,item:16857::::::::60,Mainspec/Need,2,PALADIN,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:11766::::::409:1399419648:60:::1::::|h[Flameweave Cuffs of Spirit]|h|r,,1,false,Plate,Wrist,for 5 piece,Shazzrah
Prank-Pagle,11/17/19,22:34:30,1574066070-10,[Nightslayer Cover],16821,item:16821::::::::60,Mainspec/Need,4,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:16707::::::::60:::1::::|h[Shadowcraft Cap]|h|r,,1,false,Leather,Head,,Garr
Prank-Pagle,11/25/19,00:15:15,1574676915-23,[Nightslayer Belt],16827,item:16827::::::::60,Mainspec/Need,3,ROGUE,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:16713::::::::60:::1::::|h[Shadowcraft Belt]|h|r,,1,false,Leather,Waist,,Majordomo Executus
Prank-Pagle,12/01/19,18:41:56,1575283316-7,[Nightslayer Gloves],16826,item:16826::::::::60,Mainspec/Need,3,ROGUE,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:16712:1887:::::::60:::1::::|h[Shadowcraft Gloves]|h|r,,1,false,Leather,Hands,,Gehennas
Prank-Pagle,12/01/19,18:55:39,1575284139-10,[Brutality Blade],18832,item:18832::::::::60,Mainspec/Need,4,ROGUE,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:15806::::::::60:::11::::|h[Mirah's Song]|h|r,|cff0070dd|Hitem:12939:1900:::::::60:::1::::|h[Dal'Rend's Tribal Guardian]|h|r,1,false,One-Handed Swords,One-Hand,,Garr
Prank-Pagle,12/16/19,21:18:36,1576567116-0,[Head of Onyxia],18423,item:18423::::::::60,Mainspec/Need,2,ROGUE,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Prank-Pagle,12/22/19,21:43:03,1577086983-7,[Nightslayer Bracelets],16825,item:16825::::::::60,Mainspec/Need,3,ROGUE,Molten Core-40 Player,Gehennas,9,409,40,|cff0070dd|Hitem:16710:1885:::::::60:::1::::|h[Shadowcraft Bracers]|h|r,,1,false,Leather,Wrist,,Gehennas
Prank-Pagle,12/29/19,22:46:35,1577695595-21,[Nightslayer Shoulder Pads],16823,item:16823::::::::60,Mainspec/Need,4,ROGUE,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,|cff0070dd|Hitem:12927::::::::60:::1::::|h[Truestrike Shoulders]|h|r,,1,false,Leather,Shoulder,,Sulfuron Harbinger
Verae-Pagle,1/13/20,21:47:32,1578988052-1,[Girdle of Prophecy],16817,item:16817::::::::60,Offline or RCLootCouncil not installed,0,PRIEST,Molten Core-40 Player,Unknown,9,409,40,,,NOTHING,false,Cloth,Waist,,Verae-Pagle
Takav-Pagle,11/25/19,21:22:09,1574752929-4,[Sapphiron Drape],17078,item:17078::::::::60,Mainspec/Need,2,MAGE,Onyxia's Lair-40 Player,Onyxia,9,249,40,|cff0070dd|Hitem:18496::::::::60:::1::::|h[Heliotrope Cloak]|h|r,,1,false,Cloth,Back,,Onyxia
Takav-Pagle,12/08/19,21:46:35,1575877595-13,[Arcanist Crown],16795,item:16795::::::::60,Mainspec/Need,4,MAGE,Molten Core-40 Player,Garr,9,409,40,|cff0070dd|Hitem:18526::::::::60:::1::::|h[Crown of the Ogre King]|h|r,,1,false,Cloth,Head,,Garr
Takav-Pagle,12/15/19,22:02:53,1576483373-12,[Seal of the Archmagus],17110,item:17110::::::::60,Minor Upgrade,4,MAGE,Molten Core-40 Player,Baron Geddon,9,409,40,|cff0070dd|Hitem:12543::::::::60:::11::::|h[Songstone of Ironforge]|h|r,|cff0070dd|Hitem:18398::::::::60:::11::::|h[Tidal Loop]|h|r,2,false,Miscellaneous,Finger,,Baron Geddon
Takav-Pagle,12/15/19,23:09:55,1576487395-2,[Staff of Dominance],18842,item:18842::::::::60,Mainspec/Need,3,MAGE,Molten Core-40 Player,Golemagg the Incinerator,9,409,40,|cff0070dd|Hitem:18534::::::::60:::1::::|h[Rod of the Ogre Magi]|h|r,,1,false,Staves,Two-Hand,,Golemagg the Incinerator
Takav-Pagle,12/29/19,23:17:54,1577697474-30,[Netherwind Pants],16915,item:16915::::::::60,Minor Upgrade,4,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cffa335ee|Hitem:16796:2544:::::::60:::::::|h[Arcanist Leggings]|h|r,,2,false,Cloth,Legs,,Ragnaros
Takav-Pagle,1/19/20,21:40:28,1579506028-7,[Choker of Enlightenment],17109,item:17109::::::::60,Mainspec (major upgrade),4,MAGE,Molten Core-40 Player,Lucifron,9,409,40,|cff0070dd|Hitem:17707::::::::60:::1::::|h[Gemshard Heart]|h|r,,1,false,Miscellaneous,Neck,,Lucifron
Draegon-Pagle,1/11/20,00:24:46,1578738286-22,[Giantstalker's Epaulets],16848,item:16848::::::::60,Offline or RCLootCouncil not installed,0,HUNTER,Molten Core-40 Player,Sulfuron Harbinger,9,409,40,,,NOTHING,false,Mail,Shoulder,,Sulfuron Harbinger
Azshali-Pagle,1/20/20,21:13:22,1579590802-3,[Mature Black Dragon Sinew],18705,item:18705::::::::60,Mainspec (major upgrade),3,HUNTER,Onyxia's Lair-40 Player,Onyxia,9,249,40,,,1,false,Quest,,,Onyxia
Alyss-Pagle,1/26/20,23:23:08,1580116988-15,[The Eye of Divinity],18646,item:18646::::::::60,Mainspec (major upgrade),2,PRIEST,Molten Core-40 Player,Majordomo Executus,9,409,40,|cff0070dd|Hitem:13968::::::::60:::11::::|h[Eye of the Beast]|h|r,|cff0070dd|Hitem:18469::::::::60:::11::::|h[Royal Seal of Eldre'Thalas]|h|r,1,false,Miscellaneous,Trinket,,Majordomo Executus
Bambina-Pagle,12/30/19,21:50:11,1577785811-4,[Arcanist Gloves],16801,item:16801::::::::60,Mainspec/Need,0,MAGE,Molten Core-40 Player,Shazzrah,9,409,40,|cff0070dd|Hitem:16684::::::::60:::1::::|h[Magister's Gloves]|h|r,,1,false,Cloth,Hands,,Shazzrah
Bombadill-Pagle,2/02/20,20:45:16,1580733916-14,[Netherwind Pants],16915,item:16915::::::::60,Mainspec (major upgrade),1,MAGE,Molten Core-40 Player,Ragnaros,9,409,40,|cff1eff00|Hitem:13871::::::::60:::::::|h[Frostweave Pants]|h|r,,1,false,Cloth,Legs,,Ragnaros
